,EHRI-ID,WD-ID,Camp-EHRI-label-simple,HGC_ID,SubcampSimple,ID1,ID,MHG_ID,SubcampDiaFix,SubcampDiaFixSimple,SubcampMattingly,Main,Women,Men,Gender,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,Open_Txt,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,Close_Txt,PRISONERS,Date_Open,Date_Close,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,Share_Loc,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES
52,186.0,Q47515636,Bad T�lz,03-0045-0,Bad T�lz,53,03-0045-0,669,Bad T�lz,Bad T�lz,Bad T�lz^Bad Toelz^Bad Tolz,Dachau,0,0,0,,40.0,5.0,1.0,"""May 1, 1940""",45.0,,,,,05/01/1940,06/01/1945,172,6,0,,0,47.7667,11.5667,,Encyclopedia of Camps and Ghettos p. 456,attached to the SS-Leadership School; employed by Central Construction Administratino of the Waffen-SS,
53,187.0,Q47515899,B�umenheim,03-0050-3,B�umenheim,54,03-0050-3,670,B�umenheim,B�umenheim,B�umenheim^Baumenheim,Dachau,2,1,3,Messerschmitt- Werke,44.0,8.0,1.0,"""August 1, 1944""",45.0,4.0,25.0,"""April 25, 1945""",,08/01/1944,04/25/1945,1,4,0,,0,48.6833,10.8167,,Encyclopedia of Camps and Ghettos p. 457,produced airplane parts,
54,188.0,Q47515659,Bayrischzell,03-0056-1,Bayrischzell,55,03-0056-1,671,Bayrischzell,Bayrischzell,Bayrischzell,Dachau,0,1,1,Office W VIII/2 Rest and Recuperation Facilities,43.0,11.0,,"""November 1943""",45.0,4.0,5.0,"""April 5, 1945""",,11/15/1943,04/05/1945,10,6,0,,0,47.6667,12.0167,Unknown,Encyclopedia of Camps and Ghettos p. 459,prisoners were detailed to work at an SS hospital,
55,189.0,Q47515499,Blaichach,03-0106-0,Blaichach,56,03-0106-0,672,Blaichach,Blaichach,Blaichach,Dachau,0,0,0,"Allgau Cotton Mill Ltd., Bayerische Motorenwerke",44.0,7.0,21.0,"""July 21, 1944""",45.0,5.0,1.0,"""May 1, 1945""","Political, and others",07/21/1944,05/01/1945,700,4,0,,0,47.5333,10.2667,"Ukranian, Russian, Polish, French, Dutch, Belgian",Encyclopedia of Camps and Ghettos p. 459,"Allgau Baumwollspinn und Weberei AG, BMW",
56,190.0,Q1719253,Burgau,03-0164-2,Burgau,57,03-0164-2,673,Burgau,Burgau,Burgau,Dachau,2,0,2,Kuno-Forest Factory,45.0,2.0,,"""February 1945""",45.0,3.0,24.0,"""March 24, 1945""",Jewish,02/15/1945,03/24/1945,500,4,0,,0,48.4333,10.4,"Hungarian, Polish,",Encyclopedia of Camps and Ghettos p. 461,"Messerschmitt Kuno I Factory, built Me 262 fighter jets",
57,177.0,Q151198,Dachau,03-0178-3,Dachau,58,03-0178-3,677,Dachau,Dachau,Dachau,Dachau,2,1,3,"Deutsche Ausrustungswerke, BMW, Messerschmidt, Dornier",33.0,3.0,22.0,"""March 22, 1933""",45.0,4.0,29.0,,"Jewish Political, Political(Communists, SPD, any other political oppostion to the Nazi's), Gyspys, Resistance, Jehovah's Witness, Jewish, Homosexuals, Career Criminals, asocials, POW's",03/22/1933,04/29/1945,14232,6,4,,0,48.2699,11.4683,All over Europe - prisoners for 37 different countries,Encyclopedia of Camps and Ghettos p. 442,"prisoners were tortured, cultivated the surrounding moors, built herb garden and worked for the German Equipment works, DAW",BB added N_FIRM data 7/3/2012
58,191.0,Q47515807,Dachau (Entomologisches Institut der Waffen-SS),03-0179-2,Dachau (Entomologisches Institut der Waffen-SS),59,03-0179-2,674,Dachau (Entomologisches Institut der Waffen-SS),Dachau (Entomologisches Institut der Waffen-SS),FALSE,Dachau,2,0,2,Entomological Institute,42.0,2.0,10.0,"""February 10, 1942""- they start ""1944"" moves to Dachau officially",45.0,,,"""1945""",Jehovahs Witnesses,02/10/1942,,30,6,0,,0,48.28,11.4621,,Encyclopedia of Camps and Ghettos p. 462,prisoners constructed barracks,
59,194.0,Q47515622,Dachau (Fleischwarenfabrik W�lfert),03-0180-0,Dachau (Fleischwarenfabrik W�lfert),60,03-0180-0,675,Dachau (Fleischwarenfabrik W�lfert),Dachau (Fleischwarenfabrik W�lfert),FALSE,Dachau,0,0,0,Wulfert GmbH,41.0,8.0,,"""August 1941""",45.0,4.0,26.0,,,08/15/1941,04/26/1945,320,5,0,,0,48.2576,11.4397,,Encyclopedia of Camps and Ghettos p. 463,Wulfert GmbH processed and packaged meat,
60,193.0,Q47515271,Dachau (Gut Pollnhof),03-0181-0,Dachau (Gut Pollnhof),61,03-0181-0,1625,Dachau (Gut Pollnhof),Dachau (Gut Pollnhof),FALSE,Dachau,0,0,0,,45.0,3.0,1.0,"""March 1, 1945""",45.0,4.0,25.0,,,03/01/1945,04/25/1945,50,6,0,Assigned lat/lng of city of Dachau; camp was in its immediate vicinity but no specific information exists,1,48.2594,11.4343,,Encyclopedia of Camps and Ghettos p. 465,"prisoners worked on various agricultural work detachments, tended to horses, plowed/planted fields, harvested crops",
61,192.0,Q47515660,Dachau (Pr�zifix GmbH),03-0182-0,Dachau (Pr�zifix GmbH),62,03-0182-0,676,Dachau (Pr�zifix GmbH),Dachau (Pr�zifix GmbH),FALSE,Dachau,0,0,0,"Prazifix GmbH,",43.0,2.0,7.0,"""February 7, 1943""",45.0,4.0,26.0,"""April 26, 1945""",,02/07/1943,04/26/1945,400,4,0,Assigned lat/lng of city of Dachau; camp was in its immediate vicinity but no specific information exists,1,48.2594,11.4343,"Polish, Czech, Yugoslavian",Encyclopedia of Camps and Ghettos p. 465,Prazifix produced screws for aircraft engines,
62,197.0,Q47515252,Eching,03-0241-1,Eching,63,03-0241-1,679,"Eching [aka OT, Neufahrn]",Eching,Eching,Dachau,0,1,1,,45.0,4.0,10.0,"""April 10, 1945""",45.0,4.0,25.0,"""April 25, 1945""",,04/10/1945,04/25/1945,500,1,0,,0,48.0833,11.1167,,Encyclopedia of Camps and Ghettos p. 467,prisoners erected airport and constructed defensive fortification,BB added N_FIRM data 7/3/2012
63,2691.0,Q45512659,Ellwangen,03-0256-1,Ellwangen,64,03-0256-1,1245,Ellwangen,Ellwangen,Ellwangen,Dachau,0,1,1,SS Motorcycle Reserve Batalion,41.0,7.0,3.0,"""July 3, 1941""",42.0,10.0,17.0,"""October 17, 1942""",,07/03/1941,10/17/1942,35,6,5,,0,48.9667,10.1333,,Encyclopedia of Camps and Ghettos p. 468,"inmates worked for the needs of the battalion: shoemakers, tailors, gardeners, construction workers",
64,196.0,Q47515905,Eschelbach,03-0264-0,Eschelbach,65,03-0264-0,678,"Eschelbach [aka, erroneously, Echelsbach]",Eschelbach,Eschelbach,Dachau,0,0,0,,44.0,12.0,12.0,"""December 12, 1944""",45.0,4.0,4.0,"""April 4, 1945""",,12/12/1944,04/04/1945,40,6,7,,0,47.7,10.9833,"German, Italian, French, Polish, Serbian, Dutch",Encyclopedia of Camps and Ghettos p. 468,laid underground cables towards city of Pfaffenhofen,
65,198.0,Q47515446,Feldafing,03-0278-0,Feldafing,66,03-0278-0,681,Feldafing,Feldafing,Feldafing,Dachau,0,0,0,Messerschmittwerke,42.0,,,"""Spring 1942""",45.0,,,"""Early 1945""","Mostly Jewish, some Gypsies",03/01/1942,01/01/1945,65,6,7,,0,47.95,11.3,"German, Italian, French, Greek, Mostly eastern europeans though",Encyclopedia of Camps and Ghettos p. 469,"used in earthworks and grading works for on-site construction; road building, air-raid shelters, tunnels",
66,199.0,Q47515776,Feldmoching,03-0280-1,Feldmoching,67,03-0280-1,682,Feldmoching,Feldmoching,Feldmoching,Dachau,0,1,1,,,,,,,,,,,,,1,1,0,,0,48.2167,11.5333,,Encyclopedia of Camps and Ghettos p. 471,no information available,BB added N_FIRM data 7/4/2012
67,200.0,Q47515628,Fischbachau,03-0284-1,Fischbachau,68,03-0284-1,683,Fischbachau,Fischbachau,Fischbachau,Dachau,0,1,1,,44.0,9.0,12.0,"""September 12, 1944""",45.0,1.0,21.0,"""January 21, 1945""",,09/12/1944,01/21/1945,23,6,0,,0,47.7167,11.95,,Encyclopedia of Camps and Ghettos p. 471,constructed wooden temporary quarters for SS officers and their families,
68,201.0,Q47515753,Fischhorn,03-0285-1,Fischhorn,69,03-0285-1,685,Fischhorn,Fischhorn,Fischhorn,Dachau,0,1,1,,44.0,9.0,6.0,"""September 6, 1944""",45.0,4.0,25.0,"""April 25, 1945""",,09/06/1944,04/25/1945,150,6,0,,0,47.2833,12.8,,Encyclopedia of Camps and Ghettos p. 472,constructed stables for SS-Remount Office; some also worked in the sand detachment extracting sand from a local creek,
69,204.0,Q1719257,Friedrichshafen,03-0296-3,Friedrichshafen,70,03-0296-3,686,Friedrichshafen,Friedrichshafen,Friedrichshafen,Dachau,2,1,3,Luftschiffbau Zeppelin GmbH,43.0,6.0,22.0,"""June 22, 1943""",44.0,9.0,25.0,"""September 25, 1944""","POW, Political, Jewish",06/22/1943,09/25/1944,1100,4,7,,0,47.65,9.4833,"Germans, Russians, French, Czech, Yugoslavs, Belgains, Spaniards, Luxemburgers, Greeks, Italians, Polish",Encyclopedia of Camps and Ghettos p. 472,"worked exclusively for Luftschiffbau on construction projects, underground tunnel, bunker, removed rubble, disarmed bombs",
70,205.0,Q47515566,Gablingen,03-0305-0,Gablingen,71,03-0305-0,687,Gablingen,Gablingen,Gablingen,Dachau,0,0,0,Messerschmitt,44.0,2.0,21.0,"""February 21, 1944?""-ITS, Spring/Summer 1944- others",45.0,4.0,25.0,"""April 25, 1945""","Gypsies, Political, Asocial, Criminals",02/21/1944,04/25/1945,1000,4,0,,0,48.45,10.8167,"Russians, Polish, French, Austrians, Norwegians, Dutch, Greeks",Encyclopedia of Camps and Ghettos p. 475,prisoners worked in subsidiary of Messerschmitt producing aircraft parts; IG Farben chemical concern was nearby,
71,206.0,Q47515745,Garmisch-Partenkirchen,03-0309-1,Garmisch-Partenkirchen,72,03-0309-1,688,Garmisch-Partenkirchen,Garmisch-Partenkirchen,Garmisch-Partenkirchen,Dachau,0,1,1,,44.0,12.0,9.0,"""December 9, 1944""",45.0,4.0,27.0,"""April 27, 1945""",,12/09/1944,04/27/1945,14,6,0,,0,47.5,11.1,,Encyclopedia of Camps and Ghettos p. 476,"inmates worked as masons, carpenters and in similar construction jobs",
72,207.0,Q47515380,Gendorf,03-0316-1,Gendorf,73,03-0316-1,689,Gendorf [aka Emmerting],Gendorf,Gendorf,Dachau,0,1,1,"Wehrmacht rented to IG Farben, Anorgana GmbH Gendorf",43.0,10.0,,"""October 1943""",45.0,,,,"POW, Jewish",10/15/1943,03/01/1945,225,4,0,,0,48.1833,12.7333,"Soviet Union, Czech, Yugoslavian, Polish, French, German",Encyclopedia of Camps and Ghettos p. 477,produced diglycol for production of ammunition but also used as antifreeze; produced acetaldehyde for paint and varnish; built for poison gas production,
73,208.0,Q47515433,Germering,03-0321-1,Germering,74,03-0321-1,690,Germering [aka Neuaubing],Germering,Germering,Dachau,0,1,1,,44.0,1.0,,"""Janaury 1944""-ITS, Others say ""May 1944""",45.0,5.0,,"""May 1945""-Witnesses, or  September 6 or 20, 1944""-Others",,01/15/1944,05/15/1945,125,1,0,,0,48.1333,11.3667,,Encyclopedia of Camps and Ghettos p. 478,"prisoners worked for the Dornier company, which produced military aircraft",BB added N_FIRM data 7/4/2012
74,210.0,Q47515186,Halfing,03-0378-0,Halfing,75,03-0378-0,692,Halfing [aka Br�ningsau] (first),Halfing,Halfing,Dachau,0,0,0,Cleaned up Villa Brⁿningsau for Pohl's wedding,42.0,11.0,19.0,"""November 19, 1942""-1st Camp, ""September 7, 1944""-2nd Camp",42.0,12.0,18.0,"""December 18, 1942""- 1st Camp, ""April 25, 1945""-2nd camp",,11/19/1942,12/18/1942,10,6,0,,1,47.951031,12.276925,,Encyclopedia of Camps and Ghettos p. 479,prisoners renovated Villa Bruningsau for Pohl's wedding,
75,,,,03-0378-0,Halfing,76,03-0378-0,1679,Halfing [aka Br�ningsau] (second),Halfing,Halfing,Dachau,0,0,0,Renovated Villa Brⁿningsau,44.0,9.0,7.0,"""November 19, 1942""-1st Camp, ""September 7, 1944""-2nd Camp",45.0,4.0,25.0,"""December 18, 1942""- 1st Camp, ""April 25, 1945""-2nd camp",,09/07/1944,04/25/1945,10,6,0,"Assigned lat lon of Halfing, Germany",1,47.951031,12.276925,,Encyclopedia of Camps and Ghettos p. 479,prisoners renovated Villa Bruningsau,
76,211.0,Q47515477,Hallein,03-0381-1,Hallein,77,03-0381-1,693,Hallein,Hallein,Hallein,Dachau,0,1,1,,43.0,6.0,,"""Before September 1943, probably June""",45.0,4.0,5.0,"""April 5, 1945""",,06/15/1943,04/05/1945,90,6,0,,0,47.6833,13.1,,Encyclopedia of Camps and Ghettos p. 479,employed by Bauleitung der Waffen-SS und Polizei (Waffen-SS and Police Building Admin),
77,212.0,Q15822367,Haunstetten,03-0418-1,Haunstetten,78,03-0418-1,694,Haunstetten,Haunstetten,Haunstetten,Dachau,0,1,1,Messerschmitt- Aircraft Factory,43.0,2.0,,"""February 1943""",44.0,4.0,13.0,"""April 13, 1944""","Political, Jewish, Gypsies",02/15/1943,04/13/1944,2700,4,0,,0,48.3167,10.9167,"Germans, Austrians, Russians, French, Polish",Encyclopedia of Camps and Ghettos p. 480,almost all worked for Messerchmitt,
78,2749.0,Q45516989,Hausham men's,03-0419-1,Hausham (men),79,03-0419-1,1384,Hausham (men),Hausham (men),FALSE,Dachau,0,1,1,,42.0,7.0,9.0,"""July 9, 1942""",,4.0,29.0,"""April 29, 1945""",,07/09/1942,04/29/1945,1,6,0,"Assigned lat long of Hausham, Germany",1,47.750185,11.83518,,Encyclopedia of Camps and Ghettos p. 481,"2 camps: one for men, one for women. Men employed at the estate Unter und Erholungsheim (Comradeship and Rest Home); women - Amtsgruppe W V of SS Business Admin",
79,213.0,Q47515747,Heidenheim,03-0423-0,Heidenheim,80,03-0423-0,1257,Heidenheim,Heidenheim,Heidenheim,Dachau,0,0,0,,41.0,10.0,20.0,"""January 13, 1945""",42.0,11.0,26.0,,"Career criminals, Communist, protective detention prisoners, illegal political activity, no jews",10/20/1941,11/26/1942,50,6,0,,0,48.6833,10.15,"Luxemburg, Polish, French, Russian, German",Encyclopedia of Camps and Ghettos p. 483,worked for Rapp and Schule construction company,
80,2180.0,Q45473556,Innsbruck SS-Sonderlager,03-0463-1,Innsbruck (SS-Sonderlager),81,03-0463-1,697,"Innsbruck (SS-Sonderlager) [aka Auffanglager Innsbruck, Reichenau]",Innsbruck (SS-Sonderlager),Innsbruck,Dachau,0,1,1,,45.0,4.0,24.0,"""First mentioned April 24, 1945""",45.0,4.0,25.0,"""April 25, 1945, or April 27""",,04/24/1945,04/25/1945,137,1,0,,0,47.2667,11.4,Varying European Nationalities,Encyclopedia of Camps and Ghettos p. 484,prominent political prisoners were held here and forced to do punishment excercises in the mornings,BB added N_FIRM data 7/4/2012
81,217.0,Q47515811,Innsbruck I,03-0464-1,Innsbruck I,82,03-0464-1,698,Innsbruck I,Innsbruck I,Innsbruck I,Dachau,0,1,1,Reich Road Construction Bureau,42.0,10.0,13.0,"""October 13, 1942""",,,,"""Last mentioned April 25, 1945""",,10/13/1942,,1,6,0,"Found Neustift on google maps near Innsbruck, Austria-- camp was a division that traveled, working on highways but also on SS school in Neustift",0,47.1101,11.3063,,Encyclopedia of Camps and Ghettos p. 485,German Highway Construction Office; Construction Admin of Aaffen-SS and Police; SS-Hochgebirgsschule (mountain school) Neustift,"This entry one of several where last mention is late April, 1945"
82,220.0,Q47515205,Karlsfeld,03-0477-3,Karlsfeld,83,03-0477-3,699,Karlsfeld [aka Karlsfeld OT],Karlsfeld,Karlsfeld,Dachau,2,1,3,OT Roadbed and Track Construction Office,44.0,7.0,11.0,"""July 11, 1944""",44.0,12.0,7.0,"""December 7, 1944""",,07/11/1944,12/07/1944,750,7,0,,0,48.2167,11.4667,,Encyclopedia of Camps and Ghettos p. 485,"Hachau Higher Construction Office; repaired train tracks, built bunkers, BMW in the Sager and Worner work detachment",
83,2277.0,Q45481138,Karlsfeld-Rothschwaige,03-0478-0,Karlsfeld-Rothschwaige,84,03-0478-0,700,Karlsfeld-Rothschwaige [aka Rothschwaige],Karlsfeld-Rothschwaige,Karlsfeld-Rothschwaige,Dachau,0,0,0,OT Roadbed and Track Construction Office,44.0,6.0,19.0,"""First mentioned June 19, 1944""",44.0,7.0,31.0,"""July 31, 1944""",,06/19/1944,07/31/1944,1,6,0,Placed in Rothschwaige,0,48.2382,11.4561,,Encyclopedia of Camps and Ghettos p. 486,prisoners worked for the Dachau Higher Construction Office of the Organisation Todt (OT),BB added N_FIRM data 7/4/2012
84,222.0,Q47515508,Kaufbeuren,03-0486-1,Kaufbeuren,85,03-0486-1,701,Kaufbeuren,Kaufbeuren,Kaufbeuren,Dachau,0,1,1,"BMW, Formholz",44.0,5.0,23.0,"""May 23, 1944""",45.0,4.0,15.0,"""April 15, 1945""","Political, Jewish, Gypsies",05/23/1944,04/15/1945,600,4,0,,0,47.8833,10.6167,"Mostly French, Russians and Polish, also Germans, Czechs, Serbs, Yugoslavs, Slovenes, Italians, Dutch, Belgians, Latvians, Spaniards,  Luxemburgers, Greeks, a Swiss and a stateless man",Encyclopedia of Camps and Ghettos p. 486,"BMW made propellers, wheel mountains and bearings for fighter jets; some also worked for Altbau Weaving Mill for Formholz",
85,,,,03-0487-3,Kaufering I-XI,86,03-0487-3,702,Kaufering I-XI,Kaufering I-XI,Kaufering,Dachau,2,1,3,"Leonhard Moll, Philipp Holzmann, Karl Stohr",44.0,6.0,18.0,"""June 18, 1944""",45.0,4.0,,"""Evacuated middle/end of April 1945""",Jewish,06/18/1944,04/15/1945,3500,4,0,,0,48.0833,10.8833,"Polish, Hungarian, Rumanian, Dutch, French, Italian, Czech, Island of Rhodes.",Encyclopedia of Camps and Ghettos p. 488,fighter plane production in underground bunkers,
86,236.0,Q47515280,Kempten (Helmuth Sachse KG),03-0492-3,Kempten (Helmuth Sachse KG),87,03-0492-3,703,Kempten (Helmuth Sachse KG),Kempten (Helmuth Sachse KG),Kempten,Dachau,2,1,3,"Helmuth Sachse KG, BMW",43.0,8.0,,"""Early August 1943""",45.0,5.0,,"""End of April, 1945""",,08/01/1943,05/01/1945,550,4,7,,0,47.7167,10.3167,"Italian, French",Encyclopedia of Camps and Ghettos p. 490,"BMW had share in Sachse KG; some men were also plumbers, some removed damage after bombs",
87,237.0,Q47515475,K�nigssee,03-0521-1,K�nigssee,88,03-0521-1,704,K�nigssee,K�nigssee,K�nigssee^Konigssee,Dachau,0,1,1,,44.0,7.0,21.0,"""July 21, 1944""- ITS, ""September 2, 1944""- Zentrale Stelle Der Landesjustizverwaltugen",44.0,9.0,19.0,"""September 19, 1944""",,07/21/1944,09/19/1944,140,6,7,,0,47.6,13.0,,Encyclopedia of Camps and Ghettos p. 492,construction work on SS residences and bunkers,
88,238.0,Q1719255,Kottern-Fischen,03-0525-0,Kottern/Fischen,89,03-0525-0,705,Kottern/Fischen,Kottern^Fischen,Kottern/Fischen,Dachau,0,0,0,Messerschmitt,44.0,11.0,6.0,"""November 6, 1944""",45.0,4.0,25.0,"""April 25, 1945""",Political,11/06/1944,04/25/1945,526,4,6,,0,47.45,10.2833,"Russians, Polish, Czech, Belgian, Italian, Austrian, German",Encyclopedia of Camps and Ghettos p. 493,constructed tools and gauges for aircraft production; some also worked constructing barracks,
89,351.0,Q1274418,Kottern-Weidach,03-0526-1,Kottern-Weidach,90,03-0526-1,706,Kottern-Weidach,Kottern-Weidach,Kottern-Weidach,Dachau,0,1,1,"Messerschmitt, Kemper Werkstatte fur Panzer- und Kriegsfahrzeugbau",44.0,,,"""End 1943/Early 1944""",45.0,,,"""Prisoners were finally free at the end of April 1945""",,01/01/1944,05/01/1945,1000,4,0,,0,47.7,10.3167,"French, Russians, Italians, Austrians",Encyclopedia of Camps and Ghettos p. 494,Spinnerei-Weberei Kottern produced aircraft parts for Messerschmitt,
90,241.0,Q47515390,Landsberg,03-0543-1,Landsberg,91,03-0543-1,707,Landsberg,Landsberg,Landsberg,Dachau,0,1,1,"Dornier, Messerschmitt",44.0,7.0,14.0,"""July 14, 1944""",45.0,4.0,24.0,"""April 24, 1945""",A few Jews,07/14/1944,04/24/1945,647,4,0,,0,48.05,10.8667,"French,Polish, Hungarians, Russian, Ukrainian,",Encyclopedia of Camps and Ghettos p. 496,prisoners worked for Dornier and Messerschmitt on the production line,BB added N_FIRM data 7/4/2012
91,2721.0,Q45514899,Landsberg-Dynamit AG men's,03-0544-1,Landsberg (Dynamit AG) (men),92,03-0544-1,708,Landsberg (Dynamit AG) (men),Landsberg (Dynamit AG) (men),Landsberg,Dachau,0,1,1,Dynamit AG,45.0,3.0,,"""First mentioned March, 1945""",,,,"""Last mentioned April 25, 1945""",,03/15/1945,,10,4,0,Placed in Landsberg am Lech,1,48.0475,10.8827,,Encyclopedia of Camps and Ghettos p. 497,no information available,"This entry one of several where last mention is late April, 1945"
92,2722.0,Q45514974,Landsberg-Dynamit AG women's,03-0544-2,Landsberg (Dynamit AG) (women),93,03-0544-2,708,Landsberg (Dynamit AG) (women),Landsberg (Dynamit AG) (women),FALSE,Dachau,2,0,2,Dynamit AG,45.0,2.0,11.0,"""First mentioned February 11, 1945""",,,,"""Last mentioned April 25, 1945""",,02/11/1945,,1,4,0,Placed in Landsberg am Lech,1,48.0475,10.8827,,Encyclopedia of Camps and Ghettos p. 497,no information available,
93,242.0,Q47515179,Landshut,03-0545-0,Landshut,94,03-0545-0,710,Landshut,Landshut,Landshut,Dachau,0,0,0,Oberleitugn Organisation Todt,44.0,9.0,,"""First mentioned September, 1944""",45.0,4.0,,"""February 5/6, 1945""- Georg Spitlzberger, ""End of April 1945""- ITS, Bundesgesetzblatt",Mostly Jews,09/15/1944,04/28/1945,500,6,7,,0,48.5333,12.15,,Encyclopedia of Camps and Ghettos p. 497,"prisoners were to establish a supply camp for the Wehrmacht leveled the ground, built roads, relcoated railway connection, cleaned up after air raids",
94,2704.0,Q45513635,Lauingen I,03-0558-0,Lauingen I,95,03-0558-0,711,Lauingen I,Lauingen I,Lauingen I,Dachau,0,0,0,Messerschmitt,44.0,3.0,,"""March 1944""-I, ""August 1944""- II, ""December 1944""- III",45.0,4.0,10.0,"""April 10 or 12, 1945""",,03/15/1944,04/10/1945,1,4,0,,1,48.5667,10.4333,"Russian, Polish",Encyclopedia of Camps and Ghettos p. 498,agricultural machine factory Kodel & Bohm; airplane parts,
95,243.0,Q47515567,Lauingen II,03-0558-0,Lauingen II,96,03-0558-0,1680,Lauingen II,Lauingen II,Lauingen II,Dachau,0,0,0,Messerschmitt,44.0,8.0,,"""March 1944""-I, ""August 1944""- II, ""December 1944""- III",45.0,4.0,10.0,"""April 10 or 12, 1945""",,08/15/1944,04/10/1945,1,4,5,"Assigned lat lon of Lauingen, Germany",1,48.5667,10.4333,"Russian, Polish",Encyclopedia of Camps and Ghettos p. 498,Ludwigsau Feller & Co. cloth factory; airplane parts,
96,2702.0,Q45513485,Birkackerhof,03-0558-0,Lauingen Birkackerhof,97,03-0558-0,1681,Lauingen Birkackerhof,Lauingen Birkackerhof,Lauingen Birkackerhof,Dachau,0,0,0,Messerschmitt,44.0,12.0,,"""March 1944""-I, ""August 1944""- II, ""December 1944""- III",45.0,4.0,10.0,"""April 10 or 12, 1945""",,12/15/1944,04/10/1945,1,4,0,"Assigned lat lon of Lauingen, Germany",1,48.5667,10.4333,"Russian, Polish",Encyclopedia of Camps and Ghettos p. 498,airplane parts,
97,245.0,Q1719286,Lochau,03-0588-0,Lochau,98,03-0588-0,712,Lochau,Lochau,Lochau,Dachau,0,0,0,,45.0,4.0,7.0,"""April 7, 1945""",45.0,5.0,1.0,"""Camp liberated April 30 or May 1, 1945""",,04/07/1945,05/01/1945,16,6,7,,0,47.5333,9.75,,Encyclopedia of Camps and Ghettos p. 500,"purpose was to continue medical research from main camp; Pektin experimental station established; inmates transported equipment, prepared new location, cleaned lab",
